chromosome,start,end,coverage
IV,529712,529713,571
IV,529713,529714,570
IV,529714,529715,571
IV,529715,529716,599
IV,529716,529717,591
IV,529717,529718,592
IV,529718,529719,587
IV,529719,529720,592
IV,529720,529721,596
IV,529721,529722,599
IV,529722,529723,493
IV,529723,529724,523
IV,529724,529725,524
IV,529725,529726,528
IV,529726,529728,526
IV,529728,529729,552
IV,529729,529730,551
IV,529730,529731,543
IV,529731,529732,542
IV,529732,529733,523
IV,529733,529734,546
IV,529734,529735,547
IV,529735,529737,541
IV,529737,529738,521
IV,529738,529739,518
IV,529739,529740,522
IV,529740,529742,511
IV,529742,529743,500
IV,529743,529744,499
IV,529744,529745,501
IV,529745,529746,496
IV,529746,529748,507
IV,529748,529750,494
IV,529750,529751,491
IV,529751,529752,493
IV,529752,529753,513
IV,529753,529754,514
IV,529754,529755,526
IV,529755,529756,499
IV,529756,529758,497
IV,529758,529759,495
IV,529759,529760,499
IV,529760,529761,514
IV,529761,529762,522
IV,529762,529763,526
IV,529763,529765,523
IV,529765,529766,510
IV,529766,529767,505
IV,529767,529769,512
IV,529769,529770,510
IV,529770,529771,494
IV,529771,529772,488
IV,529772,529773,489
IV,529773,529774,485
IV,529774,529776,504
IV,529776,529778,514
IV,529778,529779,522
IV,529779,529780,523
IV,529780,529781,521
IV,529781,529782,512
IV,529782,529783,513
IV,529783,529784,512
IV,529784,529787,523
IV,529787,529788,521
IV,529788,529789,558
IV,529789,529790,567
IV,529790,529792,570
IV,529792,529793,573
IV,529793,529794,579
IV,529794,529795,588
IV,529795,529796,593
IV,529796,529797,596
IV,529797,529798,583
IV,529798,529799,590
IV,529799,529803,586
IV,529803,529804,571
IV,529804,529806,577
IV,529806,529807,575
IV,529807,529809,574
IV,529809,529811,583
IV,529811,529813,584
IV,529813,529814,574
IV,529814,529815,577
IV,529815,529818,561
IV,529818,529819,544
IV,529819,529820,554
IV,529820,529821,555
IV,529821,529822,550
IV,529822,529823,554
IV,529823,529824,553
IV,529824,529825,566
IV,529825,529826,563
IV,529826,529827,559
IV,529827,529828,557
IV,529828,529829,556
IV,529829,529830,573
IV,529830,529831,564
IV,529831,529833,562
IV,529833,529834,560
IV,529834,529835,561
IV,529835,529836,560
IV,529836,529837,552
IV,529837,529838,550
IV,529838,529839,545
IV,529839,529840,540
IV,529840,529841,551
IV,529841,529842,544
IV,529842,529843,550
IV,529843,529844,549
IV,529844,529845,548
IV,529845,529846,549
IV,529846,529847,534
IV,529847,529848,536
IV,529848,529849,539
IV,529849,529850,530
IV,529850,529851,533
IV,529851,529852,524
IV,529852,529853,541
IV,529853,529854,542
IV,529854,529856,544
IV,529856,529857,537
IV,529857,529858,581
IV,529858,529859,578
IV,529859,529860,581
IV,529860,529861,578
IV,529861,529862,561
IV,529862,529863,572
IV,529863,529864,571
IV,529864,529865,580
IV,529865,529866,613
IV,529866,529870,582
IV,529870,529871,581
IV,529871,529872,571
IV,529872,529873,567
IV,529873,529874,560
IV,529874,529875,545
IV,529875,529876,561
IV,529876,529877,557
IV,529877,529879,563
IV,529879,529880,543
IV,529880,529881,545
IV,529881,529882,547
IV,529882,529883,548
IV,529883,529884,542
IV,529884,529885,552
IV,529885,529889,557
IV,529889,529890,576
IV,529890,529891,581
IV,529891,529892,587
IV,529892,529894,585
IV,529894,529895,591
IV,529895,529896,590
IV,529896,529897,594
IV,529897,529898,586
IV,529898,529899,583
IV,529899,529901,584
IV,529901,529902,614
IV,529902,529903,612
IV,529903,529905,597
IV,529905,529906,588
IV,529906,529907,587
IV,529907,529909,591
IV,529909,529910,606
IV,529910,529911,601
IV,529911,529912,584
IV,529912,529913,577
IV,529913,529914,571
IV,529914,529915,570
IV,529915,529916,571
IV,529916,529917,596
IV,529917,529918,600
IV,529918,529919,611
IV,529919,529920,615
IV,529920,529921,616
IV,529921,529922,618
IV,529922,529923,617
IV,529923,529924,618
IV,529924,529925,621
IV,529925,529926,588
IV,529926,529927,597
IV,529927,529929,586
IV,529929,529930,583
IV,529930,529932,586
IV,529932,529933,589
IV,529933,529934,587
IV,529934,529935,591
IV,529935,529936,584
IV,529936,529937,583
IV,529937,529938,589
IV,529938,529939,593
IV,529939,529940,565
IV,529940,529941,582
IV,529941,529943,581
IV,529943,529944,579
IV,529944,529945,573
IV,529945,529946,565
IV,529946,529947,560
IV,529947,529948,568
IV,529948,529949,571
IV,529949,529950,557
IV,529950,529951,556
IV,529951,529953,562
IV,529953,529955,564
IV,529955,529956,575
IV,529956,529957,581
IV,529957,529958,582
IV,529958,529959,584
IV,529959,529960,583
IV,529960,529961,574
IV,529961,529963,581
IV,529963,529964,582
IV,529964,529965,584
IV,529965,529966,581
IV,529966,529967,590
IV,529967,529968,589
IV,529968,529970,590
IV,529970,529971,585
IV,529971,529972,593
IV,529972,529973,595
IV,529973,529974,591
IV,529974,529975,592
IV,529975,529976,582
IV,529976,529978,605
IV,529978,529980,600
IV,529980,529982,583
IV,529982,529984,585
IV,529984,529985,583
IV,529985,529987,582
IV,529987,529989,580
IV,529989,529990,594
IV,529990,529991,597
IV,529991,529992,593
IV,529992,529993,591
IV,529993,529996,585
IV,529996,529998,584
IV,529998,529999,582
IV,529999,530000,581
IV,530000,530001,582
IV,530001,530002,596
IV,530002,530003,597
IV,530003,530004,585
IV,530004,530005,582
IV,530005,530006,580
IV,530006,530007,582
IV,530007,530008,614
IV,530008,530010,573
IV,530010,530012,572
IV,530012,530013,585
IV,530013,530014,586
IV,530014,530015,587
IV,530015,530016,624
IV,530016,530017,582
IV,530017,530018,595
IV,530018,530019,598
IV,530019,530020,602
IV,530020,530021,611
IV,530021,530022,605
IV,530022,530024,606
IV,530024,530025,613
IV,530025,530026,609
IV,530026,530027,613
IV,530027,530028,621
IV,530028,530029,615
IV,530029,530030,617
IV,530030,530031,616
IV,530031,530032,621
IV,530032,530035,642
IV,530035,530036,604
IV,530036,530037,598
IV,530037,530038,600
IV,530038,530040,605
IV,530040,530041,585
IV,530041,530042,579
IV,530042,530043,571
IV,530043,530044,601
IV,530044,530045,605
IV,530045,530046,602
IV,530046,530047,604
IV,530047,530048,599
IV,530048,530049,600
IV,530049,530050,604
IV,530050,530051,603
IV,530051,530052,604
IV,530052,530053,566
IV,530053,530055,564
IV,530055,530057,565
IV,530057,530058,564
IV,530058,530059,562
IV,530059,530060,566
IV,530060,530062,558
IV,530062,530063,557
IV,530063,530064,556
IV,530064,530066,554
IV,530066,530067,553
IV,530067,530068,536
IV,530068,530069,532
IV,530069,530070,518
IV,530070,530071,519
IV,530071,530073,524
IV,530073,530074,529
IV,530074,530075,549
IV,530075,530076,547
IV,530076,530077,553
IV,530077,530079,560
IV,530079,530080,565
IV,530080,530082,564
IV,530082,530083,569
IV,530083,530084,572
IV,530084,530085,573
IV,530085,530086,569
IV,530086,530087,563
IV,530087,530088,565
IV,530088,530089,573
IV,530089,530091,581
IV,530091,530092,563
IV,530092,530093,564
IV,530093,530094,566
IV,530094,530095,564
IV,530095,530097,566
IV,530097,530098,569
IV,530098,530099,561
IV,530099,530100,555
IV,530100,530101,557
IV,530101,530102,556
IV,530102,530104,560
IV,530104,530105,559
IV,530105,530106,563
IV,530106,530107,547
IV,530107,530108,540
IV,530108,530109,546
IV,530109,530110,547
IV,530110,530112,549
IV,530112,530113,547
IV,530113,530114,553
IV,530114,530117,552
IV,530117,530118,545
IV,530118,530120,562
IV,530120,530121,563
IV,530121,530122,564
IV,530122,530123,562
IV,530123,530124,560
IV,530124,530125,564
IV,530125,530126,563
IV,530126,530127,556
IV,530127,530128,534
IV,530128,530129,537
IV,530129,530130,540
IV,530130,530131,541
IV,530131,530132,547
IV,530132,530133,555
IV,530133,530135,558
IV,530135,530136,559
IV,530136,530140,561
IV,530140,530141,555
IV,530141,530143,551
IV,530143,530144,587
IV,530144,530147,589
IV,530147,530148,592
IV,530148,530149,594
IV,530149,530150,597
IV,530150,530152,599
IV,530152,530153,581
IV,530153,530154,584
IV,530154,530155,589
IV,530155,530157,591
IV,530157,530158,646
IV,530158,530160,618
IV,530160,530161,623
IV,530161,530162,632
IV,530162,530163,668
IV,530163,530164,657
IV,530164,530165,652
IV,530165,530166,661
IV,530166,530167,612
IV,530167,530168,622
IV,530168,530169,610
IV,530169,530170,607
IV,530170,530171,604
IV,530171,530172,596
IV,530172,530173,598
IV,530173,530175,597
IV,530175,530176,592
IV,530176,530177,600
IV,530177,530178,583
IV,530178,530180,579
IV,530180,530182,577
IV,530182,530183,571
IV,530183,530184,555
IV,530184,530185,554
IV,530185,530186,550
IV,530186,530188,551
IV,530188,530189,549
IV,530189,530190,545
IV,530190,530191,547
IV,530191,530192,546
IV,530192,530193,545
IV,530193,530194,544
IV,530194,530195,519
IV,530195,530196,518
IV,530196,530197,521
IV,530197,530199,526
IV,530199,530200,524
IV,530200,530201,518
IV,530201,530202,523
IV,530202,530204,527
IV,530204,530205,529
IV,530205,530206,531
IV,530206,530207,527
IV,530207,530210,529
IV,530210,530211,527
IV,530211,530213,551
IV,530213,530215,566
IV,530215,530216,582
IV,530216,530219,625
IV,530219,530220,660
IV,530220,530221,659
IV,530221,530222,668
IV,530222,530223,662
IV,530223,530224,661
IV,530224,530225,656
IV,530225,530227,634
IV,530227,530228,628
IV,530228,530229,611
IV,530229,530230,622
IV,530230,530231,635
IV,530231,530232,636
IV,530232,530233,635
IV,530233,530234,630
IV,530234,530235,635
IV,530235,530238,634
IV,530238,530239,640
IV,530239,530240,626
IV,530240,530242,633
IV,530242,530243,644
IV,530243,530244,638
IV,530244,530245,648
IV,530245,530246,650
IV,530246,530247,651
IV,530247,530248,650
IV,530248,530249,644
IV,530249,530250,646
IV,530250,530251,654
IV,530251,530253,660
IV,530253,530254,645
IV,530254,530255,646
IV,530255,530256,653
IV,530256,530257,654
IV,530257,530259,655
IV,530259,530260,647
IV,530260,530261,643
IV,530261,530262,647
IV,530262,530263,648
IV,530263,530264,653
IV,530264,530268,649
IV,530268,530269,647
IV,530269,530270,641
IV,530270,530271,647
IV,530271,530272,650
IV,530272,530273,643
IV,530273,530274,636
IV,530274,530275,643
IV,530275,530277,656
IV,530277,530278,659
IV,530278,530279,670
IV,530279,530280,667
IV,530280,530281,675
IV,530281,530282,674
IV,530282,530283,688
IV,530283,530284,682
IV,530284,530285,684
IV,530285,530286,691
IV,530286,530287,692
IV,530287,530288,690
IV,530288,530289,691
IV,530289,530291,692
IV,530291,530292,681
IV,530292,530293,680
IV,530293,530294,691
IV,530294,530295,665
IV,530295,530298,688
IV,530298,530299,687
IV,530299,530300,686
IV,530300,530301,683
IV,530301,530302,687
IV,530302,530303,689
IV,530303,530304,698
IV,530304,530305,691
IV,530305,530307,686
IV,530307,530308,699
IV,530308,530309,667
IV,530309,530311,681
IV,530311,530312,676
IV,530312,530313,692
IV,530313,530314,678
IV,530314,530316,684
IV,530316,530318,673
IV,530318,530319,666
IV,530319,530323,680
IV,530323,530324,678
IV,530324,530325,694
IV,530325,530327,715
IV,530327,530328,710
IV,530328,530329,704
IV,530329,530330,700
IV,530330,530332,702
IV,530332,530333,705
IV,530333,530334,704
IV,530334,530335,703
IV,530335,530336,715
IV,530336,530337,716
IV,530337,530339,744
IV,530339,530340,748
IV,530340,530341,763
IV,530341,530342,762
IV,530342,530343,771
IV,530343,530344,773
IV,530344,530345,780
IV,530345,530346,779
IV,530346,530347,785
IV,530347,530348,784
IV,530348,530351,781
IV,530351,530352,790
IV,530352,530353,784
IV,530353,530354,794
IV,530354,530355,800
IV,530355,530356,799
IV,530356,530357,797
IV,530357,530358,800
IV,530358,530359,798
IV,530359,530361,802
IV,530361,530362,819
IV,530362,530363,795
IV,530363,530364,794
IV,530364,530365,792
IV,530365,530366,791
IV,530366,530367,788
IV,530367,530368,758
IV,530368,530369,759
IV,530369,530370,761
IV,530370,530371,730
IV,530371,530372,744
IV,530372,530373,734
IV,530373,530374,740
IV,530374,530375,743
IV,530375,530376,739
IV,530376,530377,752
IV,530377,530379,749
IV,530379,530380,750
IV,530380,530381,740
IV,530381,530384,727
IV,530384,530385,742
IV,530385,530386,747
IV,530386,530387,749
IV,530387,530388,748
IV,530388,530389,749
IV,530389,530391,746
IV,530391,530392,745
IV,530392,530393,746
IV,530393,530394,732
IV,530394,530395,736
IV,530395,530398,728
IV,530398,530399,727
IV,530399,530400,747
IV,530400,530401,743
IV,530401,530402,736
IV,530402,530403,737
IV,530403,530404,738
IV,530404,530405,752
IV,530405,530406,755
IV,530406,530407,750
IV,530407,530408,749
IV,530408,530409,748
IV,530409,530411,750
IV,530411,530412,751
IV,530412,530413,750
IV,530413,530414,757
IV,530414,530415,751
IV,530415,530416,750
IV,530416,530417,765
IV,530417,530418,788
IV,530418,530419,791
IV,530419,530420,796
IV,530420,530421,789
IV,530421,530422,783
IV,530422,530423,786
IV,530423,530424,787
IV,530424,530425,790
IV,530425,530426,783
IV,530426,530427,767
IV,530427,530428,789
IV,530428,530429,787
IV,530429,530430,781
IV,530430,530431,798
IV,530431,530432,787
IV,530432,530433,790
IV,530433,530434,764
IV,530434,530435,773
IV,530435,530436,793
IV,530436,530437,787
IV,530437,530438,801
IV,530438,530439,799
IV,530439,530440,798
IV,530440,530443,811
IV,530443,530444,813
IV,530444,530445,790
IV,530445,530446,788
IV,530446,530448,764
IV,530448,530449,772
IV,530449,530450,779
IV,530450,530452,787
IV,530452,530453,779
IV,530453,530454,785
IV,530454,530455,803
IV,530455,530456,811
IV,530456,530457,819
IV,530457,530458,817
IV,530458,530459,822
IV,530459,530460,805
IV,530460,530461,799
IV,530461,530462,803
IV,530462,530463,801
IV,530463,530464,775
IV,530464,530465,759
IV,530465,530466,755
IV,530466,530467,779
IV,530467,530468,789
IV,530468,530469,791
IV,530469,530470,783
IV,530470,530471,767
IV,530471,530473,769
IV,530473,530474,768
IV,530474,530475,772
IV,530475,530476,755
IV,530476,530477,726
IV,530477,530478,727
IV,530478,530479,725
IV,530479,530480,745
IV,530480,530481,753
IV,530481,530482,752
IV,530482,530483,786
IV,530483,530484,785
IV,530484,530485,798
IV,530485,530486,825
IV,530486,530487,815
IV,530487,530488,828
IV,530488,530489,804
IV,530489,530490,813
IV,530490,530491,808
IV,530491,530492,787
IV,530492,530493,789
IV,530493,530494,811
IV,530494,530495,810
IV,530495,530496,803
IV,530496,530498,810
IV,530498,530499,801
IV,530499,530500,806
IV,530500,530501,807
IV,530501,530502,841
IV,530502,530503,830
IV,530503,530504,827
IV,530504,530505,814
IV,530505,530506,809
IV,530506,530507,833
IV,530507,530508,830
IV,530508,530510,848
IV,530510,530511,844
IV,530511,530512,845
IV,530512,530513,834
IV,530513,530515,831
IV,530515,530517,819
IV,530517,530518,812
IV,530518,530519,825
IV,530519,530520,824
IV,530520,530522,828
IV,530522,530523,816
IV,530523,530524,818
IV,530524,530525,814
IV,530525,530526,815
IV,530526,530527,811
IV,530527,530528,814
IV,530528,530530,817
IV,530530,530531,818
IV,530531,530532,821
IV,530532,530533,815
IV,530533,530534,838
IV,530534,530535,837
IV,530535,530536,822
IV,530536,530537,820
IV,530537,530538,825
IV,530538,530539,826
IV,530539,530540,838
IV,530540,530541,830
IV,530541,530542,862
IV,530542,530543,851
IV,530543,530544,855
IV,530544,530545,874
IV,530545,530546,863
IV,530546,530547,878
IV,530547,530548,876
IV,530548,530549,872
IV,530549,530550,873
IV,530550,530551,853
IV,530551,530552,850
IV,530552,530553,852
IV,530553,530554,839
IV,530554,530555,860
IV,530555,530556,849
IV,530556,530557,844
IV,530557,530559,842
IV,530559,530560,841
IV,530560,530562,842
IV,530562,530563,841
IV,530563,530564,847
IV,530564,530565,840
IV,530565,530567,850
IV,530567,530568,840
IV,530568,530569,824
IV,530569,530570,827
IV,530570,530571,828
IV,530571,530572,832
IV,530572,530573,855
IV,530573,530574,846
IV,530574,530575,852
IV,530575,530576,850
IV,530576,530577,865
IV,530577,530578,870
IV,530578,530579,859
IV,530579,530580,858
IV,530580,530581,853
IV,530581,530582,843
IV,530582,530583,855
IV,530583,530585,850
IV,530585,530586,837
IV,530586,530587,812
IV,530587,530588,811
IV,530588,530589,802
IV,530589,530590,803
IV,530590,530591,819
IV,530591,530592,804
IV,530592,530593,807
IV,530593,530594,816
IV,530594,530595,819
IV,530595,530596,837
IV,530596,530597,848
IV,530597,530598,948
IV,530598,530599,951
IV,530599,530600,940
IV,530600,530601,964
IV,530601,530602,956
IV,530602,530603,975
IV,530603,530604,974
IV,530604,530605,962
IV,530605,530606,944
IV,530606,530607,939
IV,530607,530608,933
IV,530608,530609,937
IV,530609,530610,914
IV,530610,530611,915
IV,530611,530612,908
IV,530612,530613,904
IV,530613,530615,905
IV,530615,530616,911
IV,530616,530617,912
IV,530617,530618,890
IV,530618,530619,881
IV,530619,530620,875
IV,530620,530622,877
IV,530622,530623,892
IV,530623,530624,894
IV,530624,530625,895
IV,530625,530627,890
IV,530627,530628,926
IV,530628,530629,923
IV,530629,530630,938
IV,530630,530631,923
IV,530631,530632,913
IV,530632,530633,927
IV,530633,530634,894
IV,530634,530635,889
IV,530635,530636,892
IV,530636,530637,865
IV,530637,530638,872
IV,530638,530639,853
IV,530639,530640,852
IV,530640,530641,847
IV,530641,530642,850
IV,530642,530643,856
IV,530643,530644,876
IV,530644,530645,845
IV,530645,530646,851
IV,530646,530647,852
IV,530647,530648,859
IV,530648,530649,850
IV,530649,530650,848
IV,530650,530651,871
IV,530651,530652,874
IV,530652,530653,849
IV,530653,530654,860
IV,530654,530655,857
IV,530655,530657,860
IV,530657,530658,843
IV,530658,530659,844
IV,530659,530660,819
IV,530660,530662,830
IV,530662,530663,837
IV,530663,530664,865
IV,530664,530665,866
IV,530665,530667,873
IV,530667,530669,874
IV,530669,530670,858
IV,530670,530671,876
IV,530671,530673,870
IV,530673,530674,873
IV,530674,530675,872
IV,530675,530676,880
IV,530676,530678,877
IV,530678,530679,863
IV,530679,530681,864
IV,530681,530682,876
IV,530682,530683,866
IV,530683,530684,878
IV,530684,530685,854
IV,530685,530686,858
IV,530686,530687,863
IV,530687,530688,855
IV,530688,530690,847
IV,530690,530691,834
IV,530691,530692,833
IV,530692,530693,805
IV,530693,530694,798
IV,530694,530695,796
IV,530695,530697,777
IV,530697,530698,769
IV,530698,530699,771
IV,530699,530701,775
IV,530701,530702,774
IV,530702,530703,777
IV,530703,530705,775
IV,530705,530706,761
IV,530706,530709,763
IV,530709,530710,765
IV,530710,530711,766
IV,530711,530713,770
IV,530713,530714,780
IV,530714,530715,772
IV,530715,530716,785
IV,530716,530717,780
IV,530717,530718,782
IV,530718,530719,788
IV,530719,530720,783
IV,530720,530721,778
IV,530721,530722,776
IV,530722,530723,773
IV,530723,530725,766
IV,530725,530726,763
IV,530726,530727,762
IV,530727,530728,751
IV,530728,530729,745
IV,530729,530731,743
IV,530731,530732,742
IV,530732,530733,729
IV,530733,530735,725
IV,530735,530736,742
IV,530736,530737,748
IV,530737,530739,762
IV,530739,530740,877
IV,530740,530741,881
IV,530741,530742,867
IV,530742,530743,866
IV,530743,530744,864
IV,530744,530745,867
